fund_code,period_end,check,passed,residual_vnd,detail
VCBF-BCF,2026-05-06,reconcile,True,0.0,"nav_end 1,588,869,831,903 vs identity 1,588,869,831,903, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-BCF,2026-05-13,reconcile,True,0.0,"nav_end 1,586,071,907,435 vs identity 1,586,071,907,435, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-BCF,2026-05-20,reconcile,True,0.0,"nav_end 1,577,520,729,409 vs identity 1,577,520,729,409, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-BCF,2026-05-27,reconcile,True,0.0,"nav_end 1,597,041,405,960 vs identity 1,597,041,405,960, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-BCF,2026-06-03,reconcile,True,0.0,"nav_end 1,596,474,435,105 vs identity 1,596,474,435,105, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-BCF,2026-06-10,reconcile,True,0.0,"nav_end 1,591,949,149,461 vs identity 1,591,949,149,461, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-BCF,2026-06-17,reconcile,True,0.0,"nav_end 1,619,125,200,767 vs identity 1,619,125,200,767, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-BCF,2026-06-24,reconcile,True,0.0,"nav_end 1,604,672,267,472 vs identity 1,604,672,267,472, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-BCF,2026-07-01,reconcile,True,0.0,"nav_end 1,642,011,865,268 vs identity 1,642,011,865,268, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-BCF,2026-07-08,reconcile,True,0.0,"nav_end 1,618,192,645,481 vs identity 1,618,192,645,481, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-BCF,2026-07-15,reconcile,True,0.0,"nav_end 1,562,274,960,708 vs identity 1,562,274,960,708, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-BCF,2026-07-22,reconcile,True,0.0,"nav_end 1,478,011,208,654 vs identity 1,478,011,208,654, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-BCF,2026-07-29,reconcile,True,0.0,"nav_end 1,492,323,252,703 vs identity 1,492,323,252,703, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-BCF,2026-08-05,reconcile,True,0.0,"nav_end 1,592,810,744,133 vs identity 1,592,810,744,133, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-BCF,2026-08-12,reconcile,True,0.0,"nav_end 1,634,736,656,714 vs identity 1,634,736,656,714, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2022-07-06,reconcile,True,0.0,"nav_end 91,297,195,488 vs identity 91,297,195,488, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2022-07-13,reconcile,True,0.0,"nav_end 90,225,933,277 vs identity 90,225,933,277, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2022-07-20,reconcile,True,0.0,"nav_end 90,566,346,190 vs identity 90,566,346,190, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2022-07-27,reconcile,True,0.0,"nav_end 90,513,972,944 vs identity 90,513,972,944, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2022-08-03,reconcile,True,0.0,"nav_end 90,673,858,753 vs identity 90,673,858,753, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2022-08-10,reconcile,True,0.0,"nav_end 91,430,541,249 vs identity 91,430,541,249, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2022-08-17,reconcile,True,0.0,"nav_end 91,700,160,812 vs identity 91,700,160,812, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2022-08-24,reconcile,True,0.0,"nav_end 92,075,567,238 vs identity 92,075,567,238, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2022-08-31,reconcile,True,0.0,"nav_end 91,923,397,929 vs identity 91,923,397,929, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2022-09-07,reconcile,True,0.0,"nav_end 92,086,533,063 vs identity 92,086,533,063, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2022-09-14,reconcile,True,0.0,"nav_end 92,185,958,336 vs identity 92,185,958,336, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2022-09-21,reconcile,True,0.0,"nav_end 91,926,631,884 vs identity 91,926,631,884, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2022-09-28,reconcile,True,0.0,"nav_end 93,423,193,233 vs identity 93,423,193,233, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2022-10-05,reconcile,True,0.0,"nav_end 93,178,195,766 vs identity 93,178,195,766, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2022-10-12,reconcile,True,0.0,"nav_end 93,671,624,459 vs identity 93,671,624,459, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2022-10-19,reconcile,True,0.0,"nav_end 92,970,646,160 vs identity 92,970,646,160, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2022-10-26,reconcile,True,0.0,"nav_end 93,031,805,237 vs identity 93,031,805,237, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2022-11-02,reconcile,True,0.0,"nav_end 91,953,868,736 vs identity 91,953,868,736, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2022-11-09,reconcile,True,0.0,"nav_end 91,910,346,496 vs identity 91,910,346,496, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2022-11-16,reconcile,True,0.0,"nav_end 90,002,823,039 vs identity 90,002,823,039, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2022-11-23,reconcile,True,0.0,"nav_end 88,051,967,542 vs identity 88,051,967,542, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2022-11-30,reconcile,True,0.0,"nav_end 89,911,949,665 vs identity 89,911,949,665, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2022-12-07,reconcile,True,0.0,"nav_end 89,975,896,373 vs identity 89,975,896,373, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2022-12-14,reconcile,True,0.0,"nav_end 88,923,964,390 vs identity 88,923,964,390, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2022-12-21,reconcile,True,0.0,"nav_end 89,976,496,205 vs identity 89,976,496,205, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2022-12-28,reconcile,True,0.0,"nav_end 90,099,900,163 vs identity 90,099,900,163, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2023-01-04,reconcile,True,0.0,"nav_end 89,698,667,025 vs identity 89,698,667,025, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2023-01-11,reconcile,True,0.0,"nav_end 89,982,787,983 vs identity 89,982,787,983, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2023-01-18,reconcile,True,0.0,"nav_end 85,066,141,914 vs identity 85,066,141,914, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2023-01-25,reconcile,True,0.0,"nav_end 85,209,615,751 vs identity 85,209,615,751, residual 0.00 VND (absent, treated as 0: chg_distribution, redemptions) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2023-02-01,reconcile,True,0.0,"nav_end 85,438,173,701 vs identity 85,438,173,701, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2023-02-08,reconcile,True,0.0,"nav_end 85,560,901,390 vs identity 85,560,901,390, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2023-02-15,reconcile,True,0.0,"nav_end 88,998,388,475 vs identity 88,998,388,475, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2023-02-22,reconcile,True,0.0,"nav_end 88,832,410,356 vs identity 88,832,410,356, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2023-03-01,reconcile,True,0.0,"nav_end 89,575,113,029 vs identity 89,575,113,029, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2023-03-08,reconcile,True,0.0,"nav_end 89,482,401,856 vs identity 89,482,401,856, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2023-03-15,reconcile,True,0.0,"nav_end 89,582,496,244 vs identity 89,582,496,244, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2023-03-22,reconcile,True,0.0,"nav_end 89,851,060,295 vs identity 89,851,060,295, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2023-03-29,reconcile,True,0.0,"nav_end 90,281,981,809 vs identity 90,281,981,809, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2023-04-05,reconcile,True,0.0,"nav_end 90,698,330,642 vs identity 90,698,330,642, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2023-04-12,reconcile,True,0.0,"nav_end 89,549,657,003 vs identity 89,549,657,003, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2023-04-19,reconcile,True,0.0,"nav_end 89,481,086,036 vs identity 89,481,086,036, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2023-04-26,reconcile,True,0.0,"nav_end 89,750,233,319 vs identity 89,750,233,319, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2023-05-03,reconcile,True,0.0,"nav_end 90,237,033,937 vs identity 90,237,033,937, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2023-05-10,reconcile,True,0.0,"nav_end 89,635,637,819 vs identity 89,635,637,819, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2023-05-17,reconcile,True,0.0,"nav_end 89,246,726,317 vs identity 89,246,726,317, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2023-05-24,reconcile,True,0.0,"nav_end 90,038,132,405 vs identity 90,038,132,405, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2023-05-31,reconcile,True,0.0,"nav_end 90,704,330,167 vs identity 90,704,330,167, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2023-06-07,reconcile,True,0.0,"nav_end 91,902,495,630 vs identity 91,902,495,630, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2023-06-14,reconcile,True,0.0,"nav_end 90,475,733,889 vs identity 90,475,733,889, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2023-06-21,reconcile,True,0.0,"nav_end 89,866,967,998 vs identity 89,866,967,998, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2023-06-28,reconcile,True,0.0,"nav_end 89,544,468,333 vs identity 89,544,468,333, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2023-07-05,reconcile,True,0.0,"nav_end 90,353,013,749 vs identity 90,353,013,749, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2023-07-12,reconcile,True,0.0,"nav_end 91,033,333,127 vs identity 91,033,333,127, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2023-07-19,reconcile,True,0.0,"nav_end 90,881,626,579 vs identity 90,881,626,579, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2023-07-26,reconcile,True,0.0,"nav_end 90,600,962,300 vs identity 90,600,962,300, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2023-08-02,reconcile,True,0.0,"nav_end 91,759,091,680 vs identity 91,759,091,680, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2023-08-09,reconcile,True,0.0,"nav_end 92,096,312,089 vs identity 92,096,312,089, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2023-08-16,reconcile,True,0.0,"nav_end 93,159,772,855 vs identity 93,159,772,855, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2023-08-23,reconcile,True,0.0,"nav_end 105,565,423,202 vs identity 105,565,423,202, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2023-08-30,reconcile,True,0.0,"nav_end 107,137,762,051 vs identity 107,137,762,051, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2023-09-06,reconcile,True,0.0,"nav_end 107,421,154,929 vs identity 107,421,154,929, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2023-09-13,reconcile,True,0.0,"nav_end 108,851,163,243 vs identity 108,851,163,243, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2023-09-20,reconcile,True,0.0,"nav_end 109,038,066,411 vs identity 109,038,066,411, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2023-09-27,reconcile,True,0.0,"nav_end 106,874,558,697 vs identity 106,874,558,697, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2023-10-04,reconcile,True,0.0,"nav_end 108,165,326,869 vs identity 108,165,326,869, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2023-10-11,reconcile,True,0.0,"nav_end 108,933,576,509 vs identity 108,933,576,509, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2023-10-25,reconcile,True,0.0,"nav_end 110,474,164,214 vs identity 110,474,164,214, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2023-11-01,reconcile,True,0.0,"nav_end 111,090,196,321 vs identity 111,090,196,321, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2023-11-08,reconcile,True,0.0,"nav_end 112,736,831,982 vs identity 112,736,831,982, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2023-11-15,reconcile,True,0.0,"nav_end 113,907,185,781 vs identity 113,907,185,781, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2023-11-22,reconcile,True,0.0,"nav_end 116,117,898,497 vs identity 116,117,898,497, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2023-11-29,reconcile,True,0.0,"nav_end 116,492,703,648 vs identity 116,492,703,648, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2023-12-06,reconcile,True,0.0,"nav_end 117,194,247,225 vs identity 117,194,247,225, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2023-12-13,reconcile,True,0.0,"nav_end 118,393,210,575 vs identity 118,393,210,575, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2023-12-20,reconcile,True,0.0,"nav_end 120,499,733,692 vs identity 120,499,733,692, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2023-12-27,reconcile,True,0.0,"nav_end 122,327,814,254 vs identity 122,327,814,254, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2024-01-03,reconcile,True,0.0,"nav_end 142,205,404,292 vs identity 142,205,404,292, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2024-01-10,reconcile,True,0.0,"nav_end 159,937,355,834 vs identity 159,937,355,834, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2024-01-17,reconcile,True,0.0,"nav_end 163,315,434,799 vs identity 163,315,434,799, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2024-01-24,reconcile,True,0.0,"nav_end 169,806,454,606 vs identity 169,806,454,606, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2024-01-31,reconcile,True,0.0,"nav_end 173,090,682,886 vs identity 173,090,682,886, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2024-02-05,reconcile,True,0.0,"nav_end 174,412,779,061 vs identity 174,412,779,061, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2024-02-14,reconcile,True,0.0,"nav_end 178,731,223,125 vs identity 178,731,223,125, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2024-02-21,reconcile,True,0.0,"nav_end 180,280,396,399 vs identity 180,280,396,399, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2024-02-28,reconcile,True,0.0,"nav_end 186,795,846,898 vs identity 186,795,846,898, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2024-03-06,reconcile,True,0.0,"nav_end 189,065,461,185 vs identity 189,065,461,185, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2024-03-13,reconcile,True,0.0,"nav_end 201,314,746,574 vs identity 201,314,746,574, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2024-03-20,reconcile,True,0.0,"nav_end 208,236,760,926 vs identity 208,236,760,926, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2024-03-27,reconcile,True,0.0,"nav_end 221,692,881,574 vs identity 221,692,881,574, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2024-04-03,reconcile,True,0.0,"nav_end 224,844,016,055 vs identity 224,844,016,055, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2024-04-10,reconcile,True,0.0,"nav_end 226,806,538,806 vs identity 226,806,538,806, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2024-04-15,reconcile,True,0.0,"nav_end 229,640,055,585 vs identity 229,640,055,585, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2024-04-24,reconcile,True,0.0,"nav_end 232,263,054,712 vs identity 232,263,054,712, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2024-05-01,reconcile,True,0.0,"nav_end 234,862,272,799 vs identity 234,862,272,799, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2024-05-08,reconcile,True,0.0,"nav_end 245,188,146,714 vs identity 245,188,146,714, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2024-05-15,reconcile,True,0.0,"nav_end 250,781,833,323 vs identity 250,781,833,323, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2024-05-22,reconcile,True,0.0,"nav_end 256,314,846,551 vs identity 256,314,846,551, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2024-05-29,reconcile,True,0.0,"nav_end 260,497,825,340 vs identity 260,497,825,340, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2024-06-05,reconcile,True,0.0,"nav_end 264,308,840,742 vs identity 264,308,840,742, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2024-06-12,reconcile,True,0.0,"nav_end 267,381,972,756 vs identity 267,381,972,756, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2024-06-19,reconcile,True,0.0,"nav_end 266,411,653,963 vs identity 266,411,653,963, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2024-06-26,reconcile,True,0.0,"nav_end 271,118,452,528 vs identity 271,118,452,528, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2024-07-03,reconcile,True,0.0,"nav_end 274,062,511,209 vs identity 274,062,511,209, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2024-07-10,reconcile,True,0.0,"nav_end 278,293,441,370 vs identity 278,293,441,370, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2024-07-17,reconcile,True,0.0,"nav_end 282,806,122,623 vs identity 282,806,122,623, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2024-07-24,reconcile,True,0.0,"nav_end 290,878,584,448 vs identity 290,878,584,448, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2024-07-31,reconcile,True,0.0,"nav_end 290,945,410,448 vs identity 290,945,410,448, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2024-08-07,reconcile,True,0.0,"nav_end 296,816,205,683 vs identity 296,816,205,683, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2024-08-14,reconcile,True,0.0,"nav_end 300,909,891,941 vs identity 300,909,891,941, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2024-08-21,reconcile,True,0.0,"nav_end 302,086,568,007 vs identity 302,086,568,007, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2024-08-28,reconcile,True,0.0,"nav_end 305,168,056,421 vs identity 305,168,056,421, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2024-09-04,reconcile,True,0.0,"nav_end 308,433,290,106 vs identity 308,433,290,106, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2024-09-11,reconcile,True,0.0,"nav_end 314,769,202,780 vs identity 314,769,202,780, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2024-09-18,reconcile,True,0.0,"nav_end 319,653,774,826 vs identity 319,653,774,826, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2024-09-25,reconcile,True,0.0,"nav_end 321,093,460,579 vs identity 321,093,460,579, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2024-10-02,reconcile,True,0.0,"nav_end 327,072,630,731 vs identity 327,072,630,731, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2024-10-09,reconcile,True,0.0,"nav_end 328,985,550,896 vs identity 328,985,550,896, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2024-10-16,reconcile,True,0.0,"nav_end 335,009,398,251 vs identity 335,009,398,251, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
VCBF-FIF,2024-10-23,reconcile,True,0.0,"nav_end 338,172,627,540 vs identity 338,172,627,540, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
